CpCwPvRPuXbcP6cz2,0,0,1,1,9,0,3,0.8333333333333333
EK5MKqzgwbKp4H3b3,0,0,1,1,9,1,3,3.0
NLM74X7BawyDFny4v,0,1,1,1,9,0,3,3.0
3Scv4Lh7AfesJPwhd,1,0,1,0,9,9,1,1.3333333333333333
zHSLFZ2ThvDD5HYzx,1,0,1,1,9,0,2,2.0
LcANkd9aNJ5k5m36D,1,0,0,1,9,1,0,1.3333333333333333
jDE43c8DM6a8vfhLt,0,1,0,1,9,1,-1,0.0
tDQkgwFiLneeqykeP,1,1,0,1,9,9,2,2.0
Wxu8k7df9yj4j6573,0,1,0,0,9,0,3,2.5
r7ouGiTYscdMz7S96,1,1,0,1,9,0,-1,0.0
Lcmknpky6pFHN3tQu,1,0,0,1,9,3,0,0.8333333333333333
yGMwpC8mFpdaBHsxc,0,0,1,1,9,0,3,3.0
hFMehFgYKLkcpyuQ9,0,1,1,1,9,7,0,0.0
MXzThn8PokRb4ock5,0,0,0,1,8,1,-1,0.0
nyhJYddWvp3BB3QQw,0,0,1,1,9,0,2,2.5
ppT2KoixinaKc9zLD,1,1,0,1,9,9,3,1.5
QzQ7qWvZvRxG3DTiQ,1,0,1,1,9,9,3,2.0
JSbt6gZfMo7joBzGv,0,0,0,1,9,1,3,1.5
bvQKD5bRjLyvwCpPy,1,1,1,0,9,8,3,3.0
uHwSGkE8yothku3Pp,0,1,1,1,9,9,1,3.0
eBK9ZbEMsYZr4qvN5,0,0,1,1,9,9,2,2.5
sffrXtuXr5TiAB4mp,1,1,1,1,9,0,1,3.0
8AFCu9YsQmR2WDkrk,0,0,0,1,9,2,0,0.8333333333333333
u4ij2RsfoD2QLvBEb,0,1,1,0,9,9,3,0.5
YiHmJ4qLbxiwyjMFd,1,1,1,1,9,9,1,1.0
C8ZZyaoAKK74u5sYq,0,0,0,1,9,0,-3,0.0
dnjt4zkQjoZRiipyw,0,0,0,1,9,1,2,1.8333333333333333
q7T5qjCJmLKiFDM7B,1,0,1,0,9,6,3,2.5
GL2hudNdtRviGrbv6,1,1,1,1,9,9,3,1.8333333333333333
JYCXAYdtPkWscrdLB,0,0,1,1,9,9,3,3.0
wGaSKjvm4o49LhLrg,0,0,0,1,9,6,3,1.5
FK4Hu9RZqcpEHNEsT,0,1,1,1,9,9,3,3.0
zr6MbzW9igA4q3Bpk,1,1,0,1,9,2,-1,0.0
DE4yEJwaXQHEzKcQa,0,0,0,1,9,0,2,2.333333333333333
8LxJGcCiZ4Qc6jQuJ,1,1,0,1,9,9,0,0.0
5bASBojyYxYwsQXxd,1,1,0,0,3,0,-1,1.0
AwhQeCLDxEyvjTy3X,1,1,0,1,9,6,1,0.0
uSMjBeZWWWbr389eX,0,0,1,0,9,9,3,3.0
ShADd3RgtYRfwa2MZ,1,1,1,1,9,9,2,2.0
rzgwdpdiJDSxYGZnA,0,1,1,0,9,9,2,1.5
6A43r9ZERAEEDbZ8E,0,0,1,1,9,3,-2,1.3333333333333333
z3zTMtRhkLDei8wuP,0,0,0,1,4,0,0,1.0
iNRN7ctrXkwmZQSxt,0,1,1,1,9,6,0,0.5
iw4jvD5va5fnWukXC,1,0,1,0,9,0,2,1.0
xM423TEd4E3xpgssf,0,1,1,1,9,3,1,3.0
L4YKzb3s57NWd6NAv,0,0,1,1,8,2,2,3.0
n57DFjukqiJmSHEDQ,0,0,0,1,9,6,0,2.333333333333333
ZB5o3tfWNxeqjrk9A,1,0,0,1,9,4,0,1.5
9ywHQR3mBPMwFxoz9,0,0,1,1,9,0,3,2.5
usYEPKufrajuNF47i,0,1,1,1,9,3,-1,1.6666666666666665
zBGtTaoT9NXXoiDCo,1,0,0,1,9,9,-1,0.0
GBR5Ti7uHcvswPGew,1,1,1,0,9,6,2,2.333333333333333
nn9r35Fnm3dt4Mwac,0,0,0,1,9,0,-1,0.6666666666666666
Wsfum3agWhXQX8CXx,0,1,1,0,9,0,3,3.0
qHfPbdZH5ooEhRGj5,0,0,1,1,9,6,2,0.5
F3ZWcZX7ARkhPJmRW,1,1,1,1,9,9,3,1.5
NfD5PKGzZSHiMziDZ,0,1,0,1,9,0,0,1.5
YM8venxunpNq9B2xq,1,0,0,1,9,9,2,0.0
CLtNCJghz2jZqxeK9,0,1,0,1,7,0,-1,0.0
E3NcHz7W573rHYeyY,0,0,1,1,9,9,1,2.3333333333333335
A4p7aBR98rJFBJaEL,1,0,1,1,1,0,0,0.0
qgdrKE9jGNxfQQS8Z,0,1,1,1,2,0,2,1.3333333333333333
jfQvpyg84WrSgRNqv,0,1,0,1,9,9,-1,1.3333333333333333
kzsfFDBTiA8Hm5zG8,0,1,1,0,6,0,3,2.5
ANpFmJSXtcMZLsKb7,0,0,1,1,9,9,0,0.0
ufYSbrs2puEYHomhr,1,0,0,1,9,9,3,3.0
TmShwF9bwp277DCmb,1,0,1,1,9,9,3,3.0
za7LyLyEjai9LEXHc,1,1,0,1,9,0,3,3.0
P3KQ9YkjZxt4RLM8n,0,0,0,1,9,0,0,1.8333333333333333
Qqh6muXhTuf3GrNiT,1,0,0,1,9,0,0,1.6666666666666665
KM8aPtzLYKjy9Wd6r,1,0,1,1,9,4,1,1.0
BynvkWSwo2taRoXrX,0,1,0,1,9,9,2,1.0
Bpj4sGSnkFdkCCxNf,0,0,1,1,9,9,3,1.8333333333333333
oD7a6GFkarvp84PRt,0,1,1,0,9,9,3,3.0
ZNHoLFfThXn3dxpiE,0,1,1,0,9,0,3,3.0
dBkvJWWnppXkwvRnw,0,1,0,1,9,9,2,1.3333333333333333
8rkTWSowd8QnKYkrE,1,1,0,1,9,9,1,2.0
B2ZCZF78M52DaYdRe,1,1,1,1,9,6,3,2.5
DyGdnuktRvCnzAwJi,1,0,0,1,9,9,2,3.0
nTjB9cbr4ip2uXa8g,1,1,0,1,9,7,0,0.6666666666666666
Af6EwezJnoFReEpua,1,0,0,1,9,4,0,2.333333333333333
5FeAYE9ht2bBCK8Lk,1,0,1,1,9,9,1,1.0
tyLjuwcbAbuazEQiG,1,0,0,1,9,9,0,0.6666666666666666
79cjqjh3rhGT85Z35,0,1,1,1,9,3,3,3.0
K3ZMCWFyEZDHrTyJs,0,1,0,1,9,6,0,1.0
gMminThzBtZJ7uSsx,0,0,1,1,9,0,3,3.0
47GQnCY9tKY6QcziM,1,1,0,1,9,9,1,1.0
Rj9tu78F5w6w3X4H6,0,0,1,1,0,0,0,1.3333333333333333
J4zEKsDmhBZRemQxx,0,0,1,1,9,0,2,3.0
L4ym7sk99zbs7SpRS,0,1,1,1,9,0,2,1.3333333333333333
XsvK4NT3Nh5wjR8En,0,0,1,0,9,9,2,1.5
c7KXKPxqoFftvbiRo,0,1,0,1,2,0,0,0.0
