snackBehav, grp, oftenSnack, checkCal, abovePrice, BIQseek, all_risky, button1, button2, buttons_all, SIC, PDQ1,1,1,0,1,1,1,9,6,15,3,2.5
1,1,0,0,0,0,1,9,9,18,3,1.5
1,0,1,0,1,1,1,9,6,15,0,1.6666666666666665
1,1,0,0,0,0,1,9,9,18,3,2.333333333333333
0,0,0,0,0,1,1,8,1,9,-1,0.0
0,0,1,1,1,1,1,9,0,9,3,3.0
1,0,1,0,1,1,1,9,0,9,2,2.0
1,1,0,0,0,0,1,9,9,18,1,1.0
1,1,1,0,1,1,1,9,6,15,2,2.333333333333333
0,1,1,0,1,1,1,9,0,9,1,2.5
1,1,0,0,0,0,1,9,9,18,1,2.0
1,1,0,0,0,1,1,0,0,0,3,0.0
0,1,0,0,0,1,1,2,0,2,0,0.6666666666666666
0,0,1,0,1,1,1,9,9,18,3,1.5
0,1,1,0,1,1,1,9,9,18,3,2.0
0,0,1,0,1,1,1,9,9,18,3,1.8333333333333333
0,0,1,0,1,1,1,9,0,9,3,3.0
0,0,1,1,1,0,1,9,0,9,3,3.0
1,0,0,0,0,0,1,9,3,12,3,3.0
0,0,0,0,0,1,1,4,0,4,-1,1.3333333333333333
0,1,1,0,1,1,1,9,9,18,2,0.8333333333333333
1,0,1,0,1,1,1,9,4,13,1,1.0
1,1,0,0,0,0,1,9,9,18,3,1.0
1,0,0,0,0,0,1,9,9,18,2,1.0
0,0,1,0,1,1,1,9,9,18,3,3.0
0,0,0,1,0,1,1,9,0,9,3,3.0
0,1,0,0,0,0,1,9,6,15,2,1.5
0,1,1,1,1,1,1,9,0,9,3,3.0
0,1,1,0,1,1,1,9,0,9,2,1.3333333333333333
0,1,1,1,1,1,1,9,0,9,3,3.0
0,1,1,1,1,1,1,9,2,11,3,1.6666666666666665
0,0,0,1,0,0,1,9,3,12,-1,1.1666666666666665
1,1,1,0,1,0,1,9,0,9,1,3.0
0,1,1,1,1,1,0,9,9,18,2,3.0
0,1,1,0,1,1,1,7,2,9,1,2.0
1,1,0,0,0,0,1,9,0,9,-1,0.0
1,1,1,0,1,1,1,9,9,18,3,1.5
0,1,1,0,1,1,1,9,0,9,2,2.0
0,0,1,0,0,1,1,8,2,10,2,3.0
1,0,1,0,1,0,1,9,3,12,-1,0.0
0,0,0,0,0,0,1,9,5,14,2,1.5
0,0,1,0,1,1,1,9,9,18,3,1.1666666666666665
0,1,0,0,0,0,1,9,0,9,-2,0.3333333333333333
1,1,0,0,0,0,1,9,6,15,-1,0.8333333333333333
0,1,1,0,1,1,1,9,1,10,3,3.0
1,1,0,0,0,0,1,9,9,18,0,0.0
0,0,1,0,1,1,1,9,9,18,0,0.0
0,1,0,0,0,0,1,9,9,18,-1,0.0
0,0,1,0,1,1,1,9,9,18,1,2.3333333333333335
1,1,0,0,0,0,1,9,9,18,3,2.5
0,1,1,0,1,1,1,9,1,10,3,2.3333333333333335
0,0,1,1,1,1,1,9,0,9,2,2.5
1,1,1,0,1,1,0,9,9,18,1,1.0
1,0,0,0,0,1,1,9,0,9,3,2.5
0,1,0,1,0,1,1,9,0,9,3,2.5
1,0,1,0,1,0,1,9,9,18,1,1.0
0,1,0,1,0,0,1,2,0,2,0,0.0
0,1,1,1,1,1,1,9,7,16,3,3.0
0,1,1,0,1,1,1,9,0,9,2,2.5
0,1,1,0,1,1,0,9,0,9,2,2.3333333333333335
1,1,0,0,0,0,1,9,0,9,1,1.8333333333333333
1,0,0,0,0,0,1,9,6,15,-2,0.0
1,1,0,0,0,0,1,9,1,10,2,1.3333333333333333
0,0,1,0,0,1,1,9,0,9,3,2.5
0,0,1,0,0,1,1,0,0,0,3,0.3333333333333333
1,0,0,0,0,0,1,9,9,18,2,0.0
0,1,1,0,1,1,1,6,0,6,3,2.5
1,0,1,0,1,1,0,9,6,15,3,2.5
0,0,0,0,0,0,1,4,0,4,0,1.0
1,0,0,0,0,0,1,9,9,18,2,1.3333333333333333
0,1,0,0,0,0,1,9,9,18,2,2.5
1,0,0,0,0,0,1,9,0,9,0,1.6666666666666665
1,1,1,0,1,1,1,9,0,9,2,1.3333333333333333
1,0,0,0,0,0,1,9,6,15,-1,0.0
1,1,0,0,0,0,1,9,0,9,0,0.3333333333333333
1,0,0,0,0,1,1,9,9,18,0,0.0
0,1,1,1,1,1,1,9,0,9,3,0.0
1,1,1,0,1,1,1,9,4,13,3,1.6666666666666665
1,1,0,0,0,0,1,9,0,9,0,1.0
1,0,0,0,0,1,1,9,9,18,3,2.5
0,1,0,0,0,0,1,9,1,10,3,0.0
0,1,1,0,1,1,1,9,9,18,1,3.0
1,1,0,0,0,0,1,9,0,9,-2,1.0
1,1,1,0,1,1,1,9,0,9,1,3.0
0,0,0,1,0,0,1,9,0,9,-3,0.0
0,0,0,0,0,0,1,9,6,15,0,1.3333333333333333
1,0,0,0,0,0,1,9,3,12,0,0.8333333333333333
0,0,1,0,1,1,1,9,9,18,3,1.5
0,1,0,0,0,0,1,9,0,9,-1,0.5
0,1,0,0,0,1,1,9,9,18,0,1.1666666666666665
0,0,0,1,0,1,1,9,6,15,2,2.5
0,1,0,1,0,0,1,9,0,9,2,2.333333333333333
0,1,1,0,1,1,0,9,0,9,-1,1.5
1,0,1,0,0,1,0,9,0,9,2,1.0
1,0,0,0,0,0,1,9,1,10,-3,0.3333333333333333
0,1,1,0,1,1,1,9,6,15,2,2.5
0,0,1,0,1,1,1,9,9,18,2,2.5
0,1,1,0,1,1,1,9,0,9,3,2.5
1,1,0,0,0,0,1,9,9,18,3,0.5
1,0,1,0,1,1,1,9,0,9,3,2.333333333333333
1,1,0,0,0,1,1,9,9,18,0,0.0
0,0,1,0,1,1,1,9,6,15,2,0.5
0,1,1,1,1,1,1,9,0,9,3,2.0
1,0,0,0,0,1,1,9,9,18,2,2.0
0,1,1,0,1,1,1,9,0,9,2,0.5
0,1,0,0,0,1,0,1,0,1,1,0.0
0,0,0,0,0,0,1,9,9,18,0,0.3333333333333333
0,1,1,0,0,1,1,9,9,18,2,3.0
0,1,0,0,0,0,1,9,9,18,-1,1.3333333333333333
1,0,0,1,0,0,1,9,4,13,0,2.333333333333333
1,1,0,0,0,0,1,1,0,1,0,0.0
1,0,0,0,0,0,1,9,1,10,0,2.0
0,1,1,0,1,1,1,9,7,16,0,0.0
0,1,1,0,1,1,1,0,0,0,-2,1.8333333333333333
0,1,1,1,1,0,1,9,0,9,-1,0.0
1,1,1,0,1,1,1,8,2,10,1,0.0
0,1,1,0,1,1,1,9,0,9,0,2.0
0,1,1,0,1,1,1,9,6,15,0,0.5
1,0,0,0,0,0,1,7,0,7,1,1.5
0,1,1,0,1,1,0,9,9,18,1,3.0
0,0,0,0,0,1,1,9,0,9,3,1.3333333333333333
0,1,1,0,0,1,1,4,0,4,2,1.0
1,0,1,0,1,1,1,9,9,18,3,3.0
1,0,0,0,0,1,1,9,0,9,0,0.5
1,1,1,0,1,0,1,9,3,12,-1,0.8333333333333333
1,0,1,0,1,1,1,9,9,18,3,3.0
0,1,0,0,0,0,1,9,5,14,3,2.5
0,0,0,0,0,1,1,9,0,9,0,1.8333333333333333
0,0,1,0,1,1,1,9,3,12,-2,1.3333333333333333
0,0,1,0,0,1,1,8,0,8,2,2.0
0,0,0,0,0,1,1,2,0,2,1,0.0
0,0,1,0,0,1,1,0,0,0,0,1.3333333333333333
1,0,1,0,1,1,1,9,3,12,0,2.5
1,0,0,0,0,1,1,9,4,13,0,1.5
1,1,0,0,0,0,1,9,2,11,-1,0.0
0,1,1,1,1,1,1,9,9,18,1,3.0
0,1,1,0,1,1,1,9,6,15,3,2.5
0,0,1,0,1,1,1,6,1,7,3,3.0
1,0,0,0,0,1,1,9,9,18,1,0.3333333333333333
0,0,1,0,1,1,1,9,3,12,2,1.5
0,0,1,0,1,1,1,9,0,9,3,3.0
1,0,0,0,0,1,1,9,5,14,-1,0.0
1,0,0,0,0,0,1,9,9,18,2,3.0
0,1,1,1,1,1,1,9,0,9,0,1.5
0,1,0,0,0,0,1,9,6,15,0,1.0
0,1,1,1,0,1,1,9,9,18,3,3.0
0,1,1,0,1,1,1,9,0,9,0,2.0
0,1,1,0,1,1,1,9,9,18,2,2.5
1,0,0,0,0,1,1,9,9,18,3,3.0
1,1,0,0,0,0,1,9,7,16,0,0.6666666666666666
0,0,1,0,1,0,1,9,0,9,3,0.8333333333333333
0,1,1,0,1,1,1,9,9,18,3,3.0
0,0,0,0,0,1,1,0,0,0,-1,0.0
1,1,0,0,0,0,1,9,6,15,1,0.0
0,1,1,0,1,1,1,9,0,9,3,3.0
0,1,1,0,1,1,1,9,9,18,3,3.0
0,0,0,1,0,0,1,9,0,9,-3,2.5
1,0,1,1,0,1,1,9,9,18,1,1.3333333333333333
1,0,0,0,0,0,1,9,1,10,0,0.0
0,1,1,0,1,1,0,9,9,18,3,0.5
0,0,1,0,1,1,1,9,9,18,3,3.0
0,0,1,1,1,1,1,9,6,15,3,2.5
1,1,0,0,0,0,1,9,6,15,2,1.3333333333333333
1,1,0,0,0,0,1,9,9,18,2,2.0
0,1,1,0,0,1,1,9,3,12,-1,1.6666666666666665
0,0,0,1,0,1,1,9,7,16,0,1.0
1,0,0,0,0,1,1,9,0,9,-1,1.0
1,0,1,0,1,1,1,9,9,18,2,1.8333333333333333
0,0,1,0,1,1,1,9,9,18,3,3.0
1,1,1,0,1,1,1,9,9,18,2,2.0
0,0,0,1,0,0,1,9,6,15,0,2.333333333333333
0,0,0,0,0,1,1,9,9,18,3,2.5
0,0,1,0,0,1,1,7,0,7,1,2.333333333333333
0,1,1,0,1,1,1,9,3,12,3,3.0
1,1,0,0,0,1,1,9,0,9,3,3.0
1,0,1,0,0,1,1,0,0,0,0,0.0
1,1,0,0,0,1,1,3,0,3,-1,1.0
1,1,1,0,1,1,1,9,9,18,3,1.8333333333333333
0,0,0,1,0,0,1,9,9,18,1,0.6666666666666666
0,1,0,0,0,0,1,9,9,18,2,1.3333333333333333
