MrGZ6mh63fudmqYDf,gain,9,0,-2,0.6666666666666666
yGMwpC8mFpdaBHsxc,loss,9,1,3,1.5
i8NjyEXvuMDxg5nGL,gain,9,7,2,2.0
JzmhwhLyzer2RAe6v,gain,9,0,2,2.0
XjQr98bXFF7M3ndcy,gain,9,9,1,3.0
fhuLXXHqMQ5d8rDAn,loss,9,0,3,1.8333333333333333
tyLjuwcbAbuazEQiG,loss,9,9,0,1.1666666666666665
LcANkd9aNJ5k5m36D,loss,9,0,0,1.6666666666666665
yYx4x55HrFLHFahMb,loss,0,0,2,1.6666666666666665
8AFCu9YsQmR2WDkrk,loss,9,3,0,1.5
Bpj4sGSnkFdkCCxNf,loss,9,7,3,1.5
KM8aPtzLYKjy9Wd6r,loss,6,0,1,2.0
F3ZWcZX7ARkhPJmRW,gain,9,9,3,1.5
J4zEKsDmhBZRemQxx,loss,9,0,2,3.0
E3NcHz7W573rHYeyY,loss,9,3,1,1.6666666666666665
nxAYw9WDEpZEActyW,gain,9,9,-1,0.0
gMminThzBtZJ7uSsx,loss,9,0,3,3.0
MA2uPdyzNp9BQAqer,loss,0,0,1,0.0
EK5MKqzgwbKp4H3b3,loss,9,0,3,2.5
r7ouGiTYscdMz7S96,gain,9,0,-1,0.0
7WepedTffMwj4827y,loss,9,1,1,2.0
DyGdnuktRvCnzAwJi,loss,0,0,2,0.0
xM423TEd4E3xpgssf,gain,9,0,1,3.0
RMo96PZASrs7J7ShD,loss,9,0,0,0.0
cLfpHqBMQyBqJmqZN,gain,9,7,1,3.0
A4p7aBR98rJFBJaEL,loss,0,0,0,0.0
YGJd65DmqYzQazNgB,loss,9,0,-1,2.5
Ny9gao85Xj9EsukBG,gain,9,0,0,3.0
nn9r35Fnm3dt4Mwac,loss,9,0,-1,0.0
zr6MbzW9igA4q3Bpk,gain,9,3,-1,3.0
pnco6QuR9SNdHu77x,gain,9,0,3,1.0
yqvi6AycizdfMW67J,gain,0,0,1,0.0
Go273GW8uicZrCdSD,loss,9,0,2,3.0
qifugRh7PhFJPpCmX,gain,9,9,2,2.0
cWth44wpGS4qP2Yub,loss,9,0,-1,2.5
zPcauKCwjaC6ZF2to,loss,9,9,0,1.0
JSbt6gZfMo7joBzGv,loss,9,9,3,1.5
m3PpL6WcoykRyE6pm,gain,9,1,2,3.0
ShADd3RgtYRfwa2MZ,gain,9,9,2,2.3333333333333335
JJ5EnHryZ8c2oGQCB,gain,9,0,3,2.0
c7KXKPxqoFftvbiRo,gain,0,0,0,0.0
eCXK2ArfS3criAJTB,gain,9,0,1,2.5
8rkTWSowd8QnKYkrE,gain,9,9,1,2.5
Lcmknpky6pFHN3tQu,loss,9,0,0,1.8333333333333333
XEFQSfMA4Np9cuPw7,gain,9,6,-1,1.5
Af6EwezJnoFReEpua,loss,9,0,0,1.5
nTjB9cbr4ip2uXa8g,gain,9,1,0,1.1666666666666665
w7iHdtHuvS62tpX9A,gain,9,9,0,1.3333333333333333
5FeAYE9ht2bBCK8Lk,loss,9,3,1,2.0
JYCXAYdtPkWscrdLB,loss,9,0,3,3.0
u4ij2RsfoD2QLvBEb,gain,9,9,3,1.3333333333333333
NLM74X7BawyDFny4v,gain,9,3,3,3.0
wLGnCDxPy8oExZXAx,loss,9,9,3,3.0
NEBKBc4v4z22JjHsM,gain,9,0,2,3.0
QzQ7qWvZvRxG3DTiQ,loss,9,9,3,3.0
peZip3nZ25pQ4ism4,loss,9,9,2,1.0
CBqTRZWRzXAgfN9Yy,gain,9,0,1,1.3333333333333333
n57DFjukqiJmSHEDQ,loss,9,0,0,2.333333333333333
z5RvEc5BoDxBiH3iy,gain,9,0,0,0.0
DE4yEJwaXQHEzKcQa,loss,9,0,2,2.333333333333333
iw4jvD5va5fnWukXC,loss,9,0,2,1.0
qBC3M3KQn9vNCcPqE,gain,9,3,2,3.0
hFMehFgYKLkcpyuQ9,gain,9,0,0,0.0
WxM5cQu2SaeRc9e8S,loss,9,0,2,3.0
Yq2tfTdFxrtJJrtiK,loss,9,0,1,3.0
za7LyLyEjai9LEXHc,gain,9,7,3,3.0
8nBmn9tiXEPEpabJq,loss,0,0,0,0.0
q4HPxfuFegecSLdDp,loss,9,9,0,1.3333333333333333
BynvkWSwo2taRoXrX,gain,9,9,2,0.3333333333333333
PxTtMMdoKkhi9R3EA,gain,0,0,2,2.333333333333333
tDQkgwFiLneeqykeP,gain,9,9,2,2.5
H4f5GuygEFHZk35Nx,loss,9,0,0,3.0
no24mX6RndnhrbK2G,gain,9,1,1,2.0
rwmxw6YBuepteyj3w,gain,9,3,0,2.5
5bASBojyYxYwsQXxd,gain,9,0,-1,3.0
Xyy2u4fX5w8ZXBK3y,loss,9,9,3,2.0
q7T5qjCJmLKiFDM7B,loss,9,0,3,3.0
SoKJoq72nqsZeYAav,gain,0,0,3,2.0
RRGteZxa2sZLjy7tF,gain,9,9,1,1.3333333333333333
qgdrKE9jGNxfQQS8Z,gain,4,0,2,3.0
XgZraYjGuDarzP3r7,loss,0,0,2,0.0
JRcAvo7ghDwhDZL84,gain,9,2,3,2.5
4KFh6N3nNwuJAz9bM,gain,9,9,1,3.0
MLNEv85tZLCBBPkBJ,loss,9,0,3,3.0
uiWHRDoF5BGb4wL2S,loss,0,0,-1,0.0
trErkp8jGhzNAdEsC,loss,9,0,0,3.0
yZoeMgzGtaMeqaFnP,loss,9,3,3,3.0
nyhJYddWvp3BB3QQw,loss,9,3,2,1.5
Wxu8k7df9yj4j6573,gain,9,0,3,3.0
wtSLbuDzbcFjvfDEf,gain,9,1,3,1.5
EsvySo9AtybDSYAs8,loss,9,0,3,3.0
yqM2BRFq8ZRfjjLkq,gain,9,0,0,0.0
GBR5Ti7uHcvswPGew,gain,9,6,2,2.5
ZNHoLFfThXn3dxpiE,gain,9,0,3,3.0
DjhvjjCAx4ASj2o8R,gain,0,0,0,0.0
XCDm5KKWWLKo82ig8,gain,9,0,2,2.5
L9LpdeQFGzvFngGYS,gain,9,9,2,2.333333333333333
sXZRJJZZ4ukn5Rhsa,loss,9,0,-2,1.5
TYLSC3JKidf2ijqLa,gain,9,3,2,2.5
KtmBDbHyRWmxF3pSe,loss,9,0,3,3.0
2EaSSMTDRTavgzxWY,loss,6,6,3,0.8333333333333333
TmShwF9bwp277DCmb,loss,9,0,3,3.0
PxZYxaGdJhcnoWWsT,loss,9,9,0,2.0
9et3SfHGXPybDEQvA,gain,6,6,3,2.0
XsvK4NT3Nh5wjR8En,loss,9,9,2,1.5
GL2hudNdtRviGrbv6,gain,9,6,3,2.0
TRHpDyjtFJ4Bf98dL,loss,0,0,1,1.0
PqWLTxemD9c69esfF,loss,9,3,3,3.0
ozofPi8aj5tyaT4eg,gain,9,0,3,3.0
CpCwPvRPuXbcP6cz2,loss,2,0,3,0.5
xPohAATJY45H5Nmhy,loss,9,0,-1,0.0
L4ym7sk99zbs7SpRS,gain,9,0,2,1.0
