KtmBDbHyRWmxF3pSe,0,0,1,0,9,0,3,3.0
Wsfum3agWhXQX8CXx,0,1,1,1,0,0,0,1.0
2EaSSMTDRTavgzxWY,0,0,0,0,0,0,1,0.5
XsvK4NT3Nh5wjR8En,0,0,1,0,9,9,0,0.0
TRHpDyjtFJ4Bf98dL,0,0,1,0,0,0,-1,1.0
PqWLTxemD9c69esfF,0,0,1,0,9,0,3,3.0
kzsfFDBTiA8Hm5zG8,0,1,1,1,9,0,3,3.0
YiHmJ4qLbxiwyjMFd,1,1,1,1,9,9,0,1.5
CpCwPvRPuXbcP6cz2,0,0,0,1,0,0,0,0.5
naXyBAkcHQnvmWAq2,1,0,0,1,0,0,0,1.0
BNHYtgF3y6oE5Z7KQ,1,1,0,1,9,9,0,0.0
AwhQeCLDxEyvjTy3X,1,1,0,1,9,6,2,2.0
