KgZMYh23LzaJQn9xQ,0,0,0,0,9,0,3,3.0
65rkkh9mvCWJswXdW,0,1,1,1,9,8,3,3.0
MrGZ6mh63fudmqYDf,0,1,0,1,9,0,-1,1.8333333333333333
RiaXcXZD8EMe3D675,0,0,0,1,0,0,1,0.0
i8NjyEXvuMDxg5nGL,0,1,1,1,9,9,1,2.5
JzmhwhLyzer2RAe6v,0,1,0,1,9,1,4,2.5
uSMjBeZWWWbr389eX,0,0,1,0,6,0,3,2.5
yqvi6AycizdfMW67J,0,1,0,0,0,0,1,0.0
8LxJGcCiZ4Qc6jQuJ,1,1,0,1,6,6,1,0.0
LcANkd9aNJ5k5m36D,1,0,0,1,6,0,4,1.1666666666666665
2HF6FqEczphrX2Bid,0,1,1,1,9,3,3,3.0
8AFCu9YsQmR2WDkrk,0,0,1,0,9,2,3,3.0
AQxTawn2raLNgqZ3P,1,0,1,1,6,6,3,3.0
Bpj4sGSnkFdkCCxNf,0,0,1,1,9,9,1,1.0
ShADd3RgtYRfwa2MZ,1,1,1,1,6,3,4,2.5
F3ZWcZX7ARkhPJmRW,1,1,1,0,9,9,2,2.5
E3NcHz7W573rHYeyY,0,0,1,1,9,3,2,2.5
nxAYw9WDEpZEActyW,0,1,0,1,9,6,1,2.5
eBK9ZbEMsYZr4qvN5,0,0,1,0,9,9,2,3.0
P3KQ9YkjZxt4RLM8n,0,0,1,0,9,0,1,1.1666666666666665
ANpFmJSXtcMZLsKb7,0,0,1,0,9,9,-2,0.3333333333333333
2EaSSMTDRTavgzxWY,0,0,0,1,9,9,3,3.0
EK5MKqzgwbKp4H3b3,0,0,1,1,9,0,3,1.0
r7ouGiTYscdMz7S96,1,1,0,1,9,0,-1,2.5
Ka7uwDPR6rD8fmrYq,0,0,0,1,9,9,2,0.0
DJkv5Fv9S4kWNyB3h,1,0,0,1,0,0,-3,0.3333333333333333
7WepedTffMwj4827y,1,0,0,1,9,0,2,2.5
e39vqG226v3BajR5r,1,1,1,1,0,0,3,2.333333333333333
K3ZMCWFyEZDHrTyJs,0,1,0,1,9,9,1,3.0
hFMehFgYKLkcpyuQ9,0,1,0,1,3,1,1,0.0
AwhQeCLDxEyvjTy3X,1,1,0,1,9,9,0,1.5
rzgwdpdiJDSxYGZnA,0,1,1,0,9,9,-1,3.0
RMo96PZASrs7J7ShD,0,0,0,1,9,0,0,1.3333333333333333
HzyJf3ecpepyFffL9,0,1,0,1,9,9,1,1.5
zBGtTaoT9NXXoiDCo,1,0,0,1,9,4,2,2.5
9ywHQR3mBPMwFxoz9,0,0,1,1,9,0,3,3.0
YGJd65DmqYzQazNgB,1,0,0,1,9,9,1,1.1666666666666665
Ny9gao85Xj9EsukBG,0,1,1,1,9,0,3,3.0
J4zEKsDmhBZRemQxx,0,0,1,1,9,0,3,3.0
NvQHkQfCNThsLfjfy,1,0,1,1,9,0,2,1.0
uaKgcq3eKvpoHhiRp,0,1,0,1,9,0,3,3.0
pnco6QuR9SNdHu77x,1,1,0,1,9,6,3,1.0
bWNtxPkGd8xNqDf2H,0,1,1,0,9,9,2,2.5
FK4Hu9RZqcpEHNEsT,0,1,1,1,9,3,3,3.0
Go273GW8uicZrCdSD,0,0,1,1,9,0,3,3.0
Zni6Soax4z3GW8Df2,1,1,0,1,9,0,1,1.1666666666666665
ufYSbrs2puEYHomhr,1,0,0,1,9,9,1,3.0
SPtAAc7NJbzx6HGnv,0,1,1,1,9,1,3,3.0
JSbt6gZfMo7joBzGv,0,0,0,1,9,9,1,2.0
A8Cj2fKdNtZJqYLwh,0,0,0,1,9,0,2,1.5
46jJ5bQRXvenhFmTb,1,1,0,1,0,0,-1,0.0
AqpMTK8pfa3ZDgCnX,0,0,0,1,6,0,-1,1.5
KM8aPtzLYKjy9Wd6r,1,0,1,1,9,3,1,2.3333333333333335
J2cummHqPe6hMCzQa,0,1,1,1,9,6,3,1.5
SJfYbZhnHTBay5yyX,0,1,1,1,9,9,1,3.0
L4ym7sk99zbs7SpRS,0,1,1,1,9,3,3,1.5
qXjSPCjisfJ95eEvt,1,1,0,1,9,6,-1,0.0
c7KXKPxqoFftvbiRo,0,1,0,1,0,0,-1,0.0
eCXK2ArfS3criAJTB,1,1,1,1,9,3,2,3.0
8rkTWSowd8QnKYkrE,1,1,0,1,9,9,-2,2.5
Lcmknpky6pFHN3tQu,1,0,0,1,9,3,3,2.0
5eAZsM6sSPgLp2AGc,0,1,0,1,1,1,2,0.0
Yq2tfTdFxrtJJrtiK,1,0,1,1,9,0,3,3.0
XEFQSfMA4Np9cuPw7,0,1,0,1,9,0,1,1.5
Af6EwezJnoFReEpua,1,0,0,1,9,1,1,2.0
nTjB9cbr4ip2uXa8g,1,1,0,1,9,6,0,2.5
yZoeMgzGtaMeqaFnP,0,0,1,0,9,9,2,3.0
udy3MprwBQ5HiyMCT,0,1,1,1,9,0,4,2.0
5FeAYE9ht2bBCK8Lk,1,0,1,0,9,9,2,3.0
JYCXAYdtPkWscrdLB,0,0,1,1,9,0,3,3.0
kErKZoNcgLDEQLh9h,0,1,0,1,0,0,1,0.0
Wxu8k7df9yj4j6573,0,1,1,0,9,6,2,1.3333333333333333
yqM2BRFq8ZRfjjLkq,1,1,0,1,9,0,-1,0.0
NEBKBc4v4z22JjHsM,0,1,1,1,9,0,3,3.0
peZip3nZ25pQ4ism4,1,0,1,1,9,9,2,1.3333333333333333
CBqTRZWRzXAgfN9Yy,0,1,1,1,4,1,0,2.5
n57DFjukqiJmSHEDQ,0,0,0,1,6,0,2,1.0
z5RvEc5BoDxBiH3iy,0,1,1,1,0,0,3,1.5
wGaSKjvm4o49LhLrg,0,0,0,1,9,1,3,3.0
DE4yEJwaXQHEzKcQa,0,0,1,0,9,0,3,3.0
e3qn8csAYTbHfMxkK,1,1,0,1,6,6,2,1.0
iw4jvD5va5fnWukXC,1,0,0,1,9,0,2,1.0
CLtNCJghz2jZqxeK9,0,1,0,1,9,0,3,3.0
sffrXtuXr5TiAB4mp,1,1,1,1,9,0,3,3.0
YM8venxunpNq9B2xq,1,0,0,1,0,0,1,0.0
za7LyLyEjai9LEXHc,1,1,0,1,9,0,3,3.0
8nBmn9tiXEPEpabJq,1,0,0,1,0,0,0,0.0
pJmeMQeWgG5t6W9qP,0,0,1,0,9,0,3,3.0
BynvkWSwo2taRoXrX,0,1,0,1,9,9,-2,1.3333333333333333
WWN5DFC5NTCBf5mzm,0,1,1,0,9,9,3,3.0
btruDZRTdLHpSMw8Z,1,1,1,0,9,0,3,1.3333333333333333
tDQkgwFiLneeqykeP,1,1,1,1,9,9,1,2.333333333333333
LpifnQpyoAC96S573,0,1,1,1,9,5,3,3.0
no24mX6RndnhrbK2G,1,1,1,1,9,0,2,2.5
MLNEv85tZLCBBPkBJ,1,0,0,1,9,0,4,2.0
bvQKD5bRjLyvwCpPy,1,1,1,0,9,4,3,3.0
iNRN7ctrXkwmZQSxt,0,1,1,0,9,9,1,2.5
veJrsxDb3LXrES4xG,0,0,1,1,0,0,0,0.5
fQW4FvoD7YJtY65Xj,0,1,1,0,6,0,4,1.5
q7T5qjCJmLKiFDM7B,1,0,1,0,6,0,2,3.0
47GQnCY9tKY6QcziM,1,1,0,1,9,9,0,1.0
RRGteZxa2sZLjy7tF,1,1,0,1,9,9,2,2.5
vHTKf9kPuCEvY8Fb8,0,0,0,1,6,0,2,2.333333333333333
XgZraYjGuDarzP3r7,1,0,0,1,0,0,2,0.0
oD7a6GFkarvp84PRt,0,1,1,0,9,9,2,2.3333333333333335
5TdrRvXeviEEB2782,0,0,1,1,6,0,4,1.0
4KFh6N3nNwuJAz9bM,0,1,1,1,9,9,2,3.0
zr6MbzW9igA4q3Bpk,1,1,1,1,9,0,3,3.0
trErkp8jGhzNAdEsC,1,0,1,1,9,9,1,2.5
cSZYtAZP8JYGj5YJm,1,1,1,0,6,6,1,1.0
w7iHdtHuvS62tpX9A,1,1,1,1,9,9,3,3.0
nyhJYddWvp3BB3QQw,0,0,1,1,9,9,1,1.5
NLM74X7BawyDFny4v,0,1,1,1,6,0,4,0.8333333333333333
cLfpHqBMQyBqJmqZN,0,1,1,0,9,9,3,2.0
EsvySo9AtybDSYAs8,0,0,1,1,7,0,3,3.0
